,Date,Rate
3905,2014-12-22,1.2252
3906,2014-12-23,1.218
3907,2014-12-24,1.2188
3910,2014-12-29,1.2179
3911,2014-12-30,1.2174
3912,2014-12-31,1.2101
3914,2015-01-02,1.2015
3915,2015-01-05,1.1918
3916,2015-01-06,1.1936
3917,2015-01-07,1.182
3918,2015-01-08,1.1811
3919,2015-01-09,1.183
3920,2015-01-12,1.1832
3921,2015-01-13,1.1779
3922,2015-01-14,1.1806
3923,2015-01-15,1.1598
3924,2015-01-16,1.1517
3926,2015-01-20,1.1559
3927,2015-01-21,1.1584
3928,2015-01-22,1.1414
3929,2015-01-23,1.1279
3930,2015-01-26,1.129
3931,2015-01-27,1.137
3932,2015-01-28,1.1342
3933,2015-01-29,1.1308
3934,2015-01-30,1.129
3935,2015-02-02,1.1337
3936,2015-02-03,1.1462
3937,2015-02-04,1.1418
3938,2015-02-05,1.1432
3939,2015-02-06,1.133
3940,2015-02-09,1.1316
3941,2015-02-10,1.1316
3942,2015-02-11,1.13
3943,2015-02-12,1.141
3944,2015-02-13,1.1408
3946,2015-02-17,1.1395
3947,2015-02-18,1.1342
3948,2015-02-19,1.1392
3949,2015-02-20,1.1372
3950,2015-02-23,1.1346
3951,2015-02-24,1.1307
3952,2015-02-25,1.1363
3953,2015-02-26,1.1212
3954,2015-02-27,1.1197
3955,2015-03-02,1.119
3956,2015-03-03,1.1212
3957,2015-03-04,1.107
3958,2015-03-05,1.1006
3959,2015-03-06,1.0855
3960,2015-03-09,1.0846
3961,2015-03-10,1.0707
3962,2015-03-11,1.0576
3963,2015-03-12,1.0615
3964,2015-03-13,1.0524
3965,2015-03-16,1.0575
3966,2015-03-17,1.0605
3967,2015-03-18,1.0643
3968,2015-03-19,1.0621
3969,2015-03-20,1.0792
3970,2015-03-23,1.0928
3971,2015-03-24,1.0908
3972,2015-03-25,1.0986
3973,2015-03-26,1.0919
3974,2015-03-27,1.0891
3975,2015-03-30,1.0818
3976,2015-03-31,1.0741
3977,2015-04-01,1.0768
3978,2015-04-02,1.0874
3979,2015-04-03,1.099
3980,2015-04-06,1.1008
3981,2015-04-07,1.085
3982,2015-04-08,1.0818
3983,2015-04-09,1.0671
3984,2015-04-10,1.0598
3985,2015-04-13,1.0582
3986,2015-04-14,1.0672
3987,2015-04-15,1.0596
3988,2015-04-16,1.0742
3989,2015-04-17,1.078
3990,2015-04-20,1.0763
3991,2015-04-21,1.0758
3992,2015-04-22,1.0729
3993,2015-04-23,1.0803
3994,2015-04-24,1.0876
3995,2015-04-27,1.0892
3996,2015-04-28,1.0979
3997,2015-04-29,1.1174
3998,2015-04-30,1.1162
3999,2015-05-01,1.1194
4000,2015-05-04,1.1145
4001,2015-05-05,1.1174
4002,2015-05-06,1.1345
4003,2015-05-07,1.1283
4004,2015-05-08,1.1241
4005,2015-05-11,1.1142
4006,2015-05-12,1.124
4007,2015-05-13,1.1372
4008,2015-05-14,1.1368
4009,2015-05-15,1.1428
4010,2015-05-18,1.1354
4011,2015-05-19,1.1151
4012,2015-05-20,1.1079
4013,2015-05-21,1.1126
4014,2015-05-22,1.1033
4016,2015-05-26,1.0876
4017,2015-05-27,1.0888
4018,2015-05-28,1.0914
4019,2015-05-29,1.0994
4020,2015-06-01,1.0913
4021,2015-06-02,1.113
4022,2015-06-03,1.1285
4023,2015-06-04,1.1271
4024,2015-06-05,1.1108
4025,2015-06-08,1.1232
4026,2015-06-09,1.1284
4027,2015-06-10,1.1307
4028,2015-06-11,1.1236
4029,2015-06-12,1.1278
4030,2015-06-15,1.1266
4031,2015-06-16,1.1238
4032,2015-06-17,1.1244
4033,2015-06-18,1.1404
4034,2015-06-19,1.1335
4035,2015-06-22,1.1378
4036,2015-06-23,1.119
4037,2015-06-24,1.1178
4038,2015-06-25,1.1196
4039,2015-06-26,1.1156
4040,2015-06-29,1.118
4041,2015-06-30,1.1154
4042,2015-07-01,1.1084
4043,2015-07-02,1.109
4045,2015-07-06,1.1076
4046,2015-07-07,1.0952
4047,2015-07-08,1.1072
4048,2015-07-09,1.1025
4049,2015-07-10,1.115
4050,2015-07-13,1.102
4051,2015-07-14,1.1015
4052,2015-07-15,1.0965
4053,2015-07-16,1.0898
4054,2015-07-17,1.0848
4055,2015-07-20,1.085
4056,2015-07-21,1.0927
4057,2015-07-22,1.0884
4058,2015-07-23,1.0976
4059,2015-07-24,1.0976
4060,2015-07-27,1.1112
4061,2015-07-28,1.1055
4062,2015-07-29,1.1026
4063,2015-07-30,1.0914
4064,2015-07-31,1.1028
4065,2015-08-03,1.0962
4066,2015-08-04,1.0953
4067,2015-08-05,1.0868
4068,2015-08-06,1.0922
4069,2015-08-07,1.0958
4070,2015-08-10,1.0994
4071,2015-08-11,1.1042
4072,2015-08-12,1.1198
4073,2015-08-13,1.1144
4074,2015-08-14,1.111
4075,2015-08-17,1.1078
4076,2015-08-18,1.1028
4077,2015-08-19,1.1061
4078,2015-08-20,1.12
4079,2015-08-21,1.1356
4080,2015-08-24,1.158
4081,2015-08-25,1.141
4082,2015-08-26,1.139
4083,2015-08-27,1.1239
4084,2015-08-28,1.1172
4085,2015-08-31,1.1194
4086,2015-09-01,1.1263
4087,2015-09-02,1.1242
4088,2015-09-03,1.1104
4089,2015-09-04,1.1117
4091,2015-09-08,1.1182
4092,2015-09-09,1.1165
4093,2015-09-10,1.1262
4094,2015-09-11,1.1338
4095,2015-09-14,1.1307
4096,2015-09-15,1.126
4097,2015-09-16,1.1304
4098,2015-09-17,1.1312
4099,2015-09-18,1.1358
4100,2015-09-21,1.1204
4101,2015-09-22,1.1133
4102,2015-09-23,1.116
4103,2015-09-24,1.1252
4104,2015-09-25,1.1192
4105,2015-09-28,1.1236
4106,2015-09-29,1.1246
4107,2015-09-30,1.1162
4108,2015-10-01,1.12
4109,2015-10-02,1.1276
4110,2015-10-05,1.12
4111,2015-10-06,1.1266
4112,2015-10-07,1.1249
4113,2015-10-08,1.1282
4114,2015-10-09,1.1363
4116,2015-10-13,1.1382
4117,2015-10-14,1.1437
4118,2015-10-15,1.1418
4119,2015-10-16,1.136
4120,2015-10-19,1.132
4121,2015-10-20,1.1359
4122,2015-10-21,1.1345
4123,2015-10-22,1.114
4124,2015-10-23,1.1016
4125,2015-10-26,1.1051
4126,2015-10-27,1.1052
4127,2015-10-28,1.1066
4128,2015-10-29,1.0963
4129,2015-10-30,1.1042
4130,2015-11-02,1.1026
4131,2015-11-03,1.0946
4132,2015-11-04,1.0861
4133,2015-11-05,1.0869
4134,2015-11-06,1.0746
4135,2015-11-09,1.0767
4136,2015-11-10,1.0686
4138,2015-11-12,1.0768
4139,2015-11-13,1.0722
4140,2015-11-16,1.0708
4141,2015-11-17,1.0634
4142,2015-11-18,1.0638
4143,2015-11-19,1.0746
4144,2015-11-20,1.066
4145,2015-11-23,1.0602
4146,2015-11-24,1.0652
4147,2015-11-25,1.0616
4149,2015-11-27,1.0596
4150,2015-11-30,1.0562
4151,2015-12-01,1.062
4152,2015-12-02,1.0573
4153,2015-12-03,1.0902
4154,2015-12-04,1.0884
4155,2015-12-07,1.084
4156,2015-12-08,1.0876
4157,2015-12-09,1.0984
4158,2015-12-10,1.0948
4159,2015-12-11,1.1002
4160,2015-12-14,1.1025
4161,2015-12-15,1.0911
4162,2015-12-16,1.0937
4163,2015-12-17,1.0804
4164,2015-12-18,1.0847
4165,2015-12-21,1.092
4166,2015-12-22,1.0978
4167,2015-12-23,1.0875
4168,2015-12-24,1.0955
4170,2015-12-28,1.0983
4171,2015-12-29,1.0916
4172,2015-12-30,1.0912
4173,2015-12-31,1.0859
4175,2016-01-04,1.0803
4176,2016-01-05,1.0743
4177,2016-01-06,1.0762
4178,2016-01-07,1.086
4179,2016-01-08,1.0885
4180,2016-01-11,1.0878
4181,2016-01-12,1.0837
4182,2016-01-13,1.0862
4183,2016-01-14,1.0862
4184,2016-01-15,1.0964
4186,2016-01-19,1.0906
4187,2016-01-20,1.0908
4188,2016-01-21,1.0833
4189,2016-01-22,1.0814
4190,2016-01-25,1.0832
4191,2016-01-26,1.0846
4192,2016-01-27,1.0867
4193,2016-01-28,1.0952
4194,2016-01-29,1.0832
4195,2016-02-01,1.0888
4196,2016-02-02,1.0908
4197,2016-02-03,1.1051
4198,2016-02-04,1.1199
4199,2016-02-05,1.1131
4200,2016-02-08,1.117
4201,2016-02-09,1.13
4202,2016-02-10,1.1222
4203,2016-02-11,1.1362
4204,2016-02-12,1.1235
4206,2016-02-16,1.114
4207,2016-02-17,1.114
4208,2016-02-18,1.1092
4209,2016-02-19,1.1127
4210,2016-02-22,1.1018
4211,2016-02-23,1.1016
4212,2016-02-24,1.1021
4213,2016-02-25,1.1026
4214,2016-02-26,1.0932
4215,2016-02-29,1.0868
4216,2016-03-01,1.0847
4217,2016-03-02,1.0845
4218,2016-03-03,1.0948
4219,2016-03-04,1.101
4220,2016-03-07,1.1004
4221,2016-03-08,1.1028
4222,2016-03-09,1.1022
4223,2016-03-10,1.1162
4224,2016-03-11,1.118
4225,2016-03-14,1.1107
4226,2016-03-15,1.1112
4227,2016-03-16,1.1075
4228,2016-03-17,1.1316
4229,2016-03-18,1.1292
4230,2016-03-21,1.126
4231,2016-03-22,1.1228
4232,2016-03-23,1.1174
4233,2016-03-24,1.1163
4234,2016-03-25,1.1164
4235,2016-03-28,1.121
4236,2016-03-29,1.1204
4237,2016-03-30,1.133
4238,2016-03-31,1.139
4239,2016-04-01,1.1385
4240,2016-04-04,1.1386
4241,2016-04-05,1.1374
4242,2016-04-06,1.143
4243,2016-04-07,1.1386
4244,2016-04-08,1.1406
4245,2016-04-11,1.1412
4246,2016-04-12,1.1395
4247,2016-04-13,1.1281
4248,2016-04-14,1.1262
4249,2016-04-15,1.1295
4250,2016-04-18,1.1322
4251,2016-04-19,1.1375
4252,2016-04-20,1.133
4253,2016-04-21,1.1301
4254,2016-04-22,1.1239
4255,2016-04-25,1.1274
4256,2016-04-26,1.1318
4257,2016-04-27,1.1322
4258,2016-04-28,1.1325
4259,2016-04-29,1.1441
4260,2016-05-02,1.1516
4261,2016-05-03,1.1508
4262,2016-05-04,1.1486
4263,2016-05-05,1.1404
4264,2016-05-06,1.1421
4265,2016-05-09,1.1402
4266,2016-05-10,1.1386
4267,2016-05-11,1.1444
4268,2016-05-12,1.138
4269,2016-05-13,1.1294
4270,2016-05-16,1.1328
4271,2016-05-17,1.1337
4272,2016-05-18,1.1276
4273,2016-05-19,1.1214
4274,2016-05-20,1.1207
4275,2016-05-23,1.1192
4276,2016-05-24,1.1145
4277,2016-05-25,1.1154
4278,2016-05-26,1.1184
4279,2016-05-27,1.114
4281,2016-05-31,1.1135
4282,2016-06-01,1.1165
4283,2016-06-02,1.1157
4284,2016-06-03,1.133
4285,2016-06-06,1.1354
4286,2016-06-07,1.135
4287,2016-06-08,1.14
4288,2016-06-09,1.1329
4289,2016-06-10,1.1281
4290,2016-06-13,1.1282
4291,2016-06-14,1.1206
4292,2016-06-15,1.1239
4293,2016-06-16,1.1158
4294,2016-06-17,1.1256
4295,2016-06-20,1.1318
4296,2016-06-21,1.1262
4297,2016-06-22,1.1286
4298,2016-06-23,1.1373
4299,2016-06-24,1.1126
4300,2016-06-27,1.1024
4301,2016-06-28,1.1054
4302,2016-06-29,1.1117
4303,2016-06-30,1.1032
4304,2016-07-01,1.1145
4306,2016-07-05,1.108
4307,2016-07-06,1.1077
4308,2016-07-07,1.1065
4309,2016-07-08,1.1038
4310,2016-07-11,1.1045
4311,2016-07-12,1.1074
4312,2016-07-13,1.1112
4313,2016-07-14,1.1109
4314,2016-07-15,1.1059
4315,2016-07-18,1.1076
4316,2016-07-19,1.1014
4317,2016-07-20,1.1007
4318,2016-07-21,1.1016
4319,2016-07-22,1.0968
4320,2016-07-25,1.098
4321,2016-07-26,1.0984
4322,2016-07-27,1.0988
4323,2016-07-28,1.1094
4324,2016-07-29,1.1168
4325,2016-08-01,1.1176
4326,2016-08-02,1.1225
4327,2016-08-03,1.117
4328,2016-08-04,1.1134
4329,2016-08-05,1.108
4330,2016-08-08,1.1078
4331,2016-08-09,1.111
4332,2016-08-10,1.1171
4333,2016-08-11,1.1168
4334,2016-08-12,1.1172
4335,2016-08-15,1.1199
4336,2016-08-16,1.1277
4337,2016-08-17,1.1263
4338,2016-08-18,1.1334
4339,2016-08-19,1.1326
4340,2016-08-22,1.1314
4341,2016-08-23,1.1308
4342,2016-08-24,1.1256
4343,2016-08-25,1.1274
4344,2016-08-26,1.1237
4345,2016-08-29,1.1182
4346,2016-08-30,1.115
4347,2016-08-31,1.1146
4348,2016-09-01,1.1194
4349,2016-09-02,1.1158
4351,2016-09-06,1.1237
4352,2016-09-07,1.1238
4353,2016-09-08,1.1256
4354,2016-09-09,1.1214
4355,2016-09-12,1.123
4356,2016-09-13,1.1242
4357,2016-09-14,1.1271
4358,2016-09-15,1.1246
4359,2016-09-16,1.116
4360,2016-09-19,1.1179
4361,2016-09-20,1.1172
4362,2016-09-21,1.1165
4363,2016-09-22,1.1229
4364,2016-09-23,1.1223
4365,2016-09-26,1.127
4366,2016-09-27,1.1208
4367,2016-09-28,1.12
4368,2016-09-29,1.1244
4369,2016-09-30,1.1238
4370,2016-10-03,1.121
4371,2016-10-04,1.1212
4372,2016-10-05,1.1196
4373,2016-10-06,1.1158
4374,2016-10-07,1.1156
4376,2016-10-11,1.1062
4377,2016-10-12,1.1014
4378,2016-10-13,1.1038
4379,2016-10-14,1.0985
4380,2016-10-17,1.1
4381,2016-10-18,1.0997
4382,2016-10-19,1.0966
4383,2016-10-20,1.0934
4384,2016-10-21,1.0866
4385,2016-10-24,1.0888
4386,2016-10-25,1.089
4387,2016-10-26,1.0916
4388,2016-10-27,1.0904
4389,2016-10-28,1.0934
4390,2016-10-31,1.0962
4391,2016-11-01,1.1042
4392,2016-11-02,1.1119
4393,2016-11-03,1.1094
4394,2016-11-04,1.1121
4395,2016-11-07,1.1038
4396,2016-11-08,1.1034
4397,2016-11-09,1.0952
4398,2016-11-10,1.0882
4400,2016-11-14,1.0723
4401,2016-11-15,1.0726
4402,2016-11-16,1.0699
4403,2016-11-17,1.0656
4404,2016-11-18,1.06
4405,2016-11-21,1.0597
4406,2016-11-22,1.0618
4407,2016-11-23,1.056
4409,2016-11-25,1.0595
4410,2016-11-28,1.0576
4411,2016-11-29,1.0626
4412,2016-11-30,1.0578
4413,2016-12-01,1.0634
4414,2016-12-02,1.0666
4415,2016-12-05,1.0723
4416,2016-12-06,1.0717
4417,2016-12-07,1.0758
4418,2016-12-08,1.0625
4419,2016-12-09,1.0541
4420,2016-12-12,1.0606
4421,2016-12-13,1.0635
4422,2016-12-14,1.0656
4423,2016-12-15,1.0375
4424,2016-12-16,1.0456
4425,2016-12-19,1.0444
4426,2016-12-20,1.039
4427,2016-12-21,1.0425
4428,2016-12-22,1.0452
4429,2016-12-23,1.0449
4431,2016-12-27,1.0458
4432,2016-12-28,1.0389
4433,2016-12-29,1.0486
4434,2016-12-30,1.0552
4436,2017-01-03,1.0416
4437,2017-01-04,1.0476
4438,2017-01-05,1.0598
4439,2017-01-06,1.056
4440,2017-01-09,1.0576
4441,2017-01-10,1.0572
4442,2017-01-11,1.0501
4443,2017-01-12,1.0666
4444,2017-01-13,1.0625
4446,2017-01-17,1.0695
4447,2017-01-18,1.0682
4448,2017-01-19,1.063
4450,2017-01-23,1.074
4451,2017-01-24,1.0749
4452,2017-01-25,1.0743
4453,2017-01-26,1.067
4454,2017-01-27,1.069
4455,2017-01-30,1.0681
4456,2017-01-31,1.0794
4457,2017-02-01,1.0758
4458,2017-02-02,1.0802
4459,2017-02-03,1.0792
4460,2017-02-06,1.0731
4461,2017-02-07,1.069
4462,2017-02-08,1.0708
4463,2017-02-09,1.0658
4464,2017-02-10,1.065
4465,2017-02-13,1.0603
4466,2017-02-14,1.0577
4467,2017-02-15,1.0597
4468,2017-02-16,1.066
4469,2017-02-17,1.0614
4471,2017-02-21,1.0551
4472,2017-02-22,1.0555
4473,2017-02-23,1.0586
4474,2017-02-24,1.058
4475,2017-02-27,1.0624
4476,2017-02-28,1.0618
4477,2017-03-01,1.0564
4478,2017-03-02,1.0514
4479,2017-03-03,1.0552
4480,2017-03-06,1.0586
4481,2017-03-07,1.0582
4482,2017-03-08,1.0547
4483,2017-03-09,1.0586
4484,2017-03-10,1.0667
4485,2017-03-13,1.067
4486,2017-03-14,1.0645
4487,2017-03-15,1.063
4488,2017-03-16,1.0738
4489,2017-03-17,1.0742
4490,2017-03-20,1.0754
4491,2017-03-21,1.081
4492,2017-03-22,1.08
4493,2017-03-23,1.0787
4494,2017-03-24,1.0806
4495,2017-03-27,1.0882
4496,2017-03-28,1.0852
4497,2017-03-29,1.0756
4498,2017-03-30,1.0726
4499,2017-03-31,1.0698
4500,2017-04-03,1.0655
4501,2017-04-04,1.0664
4502,2017-04-05,1.0661
4503,2017-04-06,1.0651
4504,2017-04-07,1.0616
4505,2017-04-10,1.0606
4506,2017-04-11,1.0614
4507,2017-04-12,1.0611
4508,2017-04-13,1.063
4509,2017-04-14,1.0625
4510,2017-04-17,1.066
4511,2017-04-18,1.0706
4512,2017-04-19,1.0707
4513,2017-04-20,1.0758
4514,2017-04-21,1.0694
4515,2017-04-24,1.0846
4516,2017-04-25,1.0941
4517,2017-04-26,1.0872
4518,2017-04-27,1.0864
4519,2017-04-28,1.0895
4520,2017-05-01,1.0912
4521,2017-05-02,1.091
4522,2017-05-03,1.092
4523,2017-05-04,1.0967
4524,2017-05-05,1.0996
4525,2017-05-08,1.0928
4526,2017-05-09,1.0875
4527,2017-05-10,1.0873
4528,2017-05-11,1.0869
4529,2017-05-12,1.0926
4530,2017-05-15,1.0979
4531,2017-05-16,1.1072
4532,2017-05-17,1.1134
4533,2017-05-18,1.113
4534,2017-05-19,1.119
4535,2017-05-22,1.1236
4536,2017-05-23,1.1198
4537,2017-05-24,1.1175
4538,2017-05-25,1.1218
4539,2017-05-26,1.117
4541,2017-05-30,1.1183
4542,2017-05-31,1.1236
4543,2017-06-01,1.1214
4544,2017-06-02,1.127
4545,2017-06-05,1.125
4546,2017-06-06,1.1266
4547,2017-06-07,1.1236
4548,2017-06-08,1.1217
4549,2017-06-09,1.119
4550,2017-06-12,1.1204
4551,2017-06-13,1.1194
4552,2017-06-14,1.1277
4553,2017-06-15,1.1152
4554,2017-06-16,1.1194
4555,2017-06-19,1.116
4556,2017-06-20,1.1124
4557,2017-06-21,1.1143
4558,2017-06-22,1.1148
4559,2017-06-23,1.1196
4560,2017-06-26,1.1196
4561,2017-06-27,1.13
4562,2017-06-28,1.1364
4563,2017-06-29,1.142
4564,2017-06-30,1.1411
4565,2017-07-03,1.1367
4567,2017-07-05,1.1336
4568,2017-07-06,1.1409
4569,2017-07-07,1.1396
4570,2017-07-10,1.1396
4571,2017-07-11,1.143
4572,2017-07-12,1.1411
4573,2017-07-13,1.1385
4574,2017-07-14,1.1452
4575,2017-07-17,1.147
4576,2017-07-18,1.1578
4577,2017-07-19,1.1518
4578,2017-07-20,1.1634
4579,2017-07-21,1.1655
4580,2017-07-24,1.1642
4581,2017-07-25,1.1656
4582,2017-07-26,1.1632
4583,2017-07-27,1.1656
4584,2017-07-28,1.1754
4585,2017-07-31,1.1826
4586,2017-08-01,1.1799
4587,2017-08-02,1.1861
4588,2017-08-03,1.188
4589,2017-08-04,1.1754
4590,2017-08-07,1.1788
4591,2017-08-08,1.1724
4592,2017-08-09,1.1748
4593,2017-08-10,1.1751
4594,2017-08-11,1.1811
4595,2017-08-14,1.1786
4596,2017-08-15,1.1736
4597,2017-08-16,1.1703
4598,2017-08-17,1.1736
4599,2017-08-18,1.1748
4600,2017-08-21,1.1814
4601,2017-08-22,1.1762
4602,2017-08-23,1.1802
4603,2017-08-24,1.1801
4604,2017-08-25,1.1874
4605,2017-08-28,1.1973
4606,2017-08-29,1.2025
4607,2017-08-30,1.1927
4608,2017-08-31,1.1894
4609,2017-09-01,1.1878
4611,2017-09-05,1.1911
4612,2017-09-06,1.1943
4613,2017-09-07,1.2028
4614,2017-09-08,1.2041
4615,2017-09-11,1.1964
4616,2017-09-12,1.1968
4617,2017-09-13,1.1898
4618,2017-09-14,1.1886
4619,2017-09-15,1.1959
4620,2017-09-18,1.1938
4621,2017-09-19,1.198
4622,2017-09-20,1.1998
4623,2017-09-21,1.1946
4624,2017-09-22,1.1969
4625,2017-09-25,1.1852
4626,2017-09-26,1.1772
4627,2017-09-27,1.1747
4628,2017-09-28,1.1776
4629,2017-09-29,1.1813
4630,2017-10-02,1.1745
4631,2017-10-03,1.1759
4632,2017-10-04,1.176
4633,2017-10-05,1.1706
4634,2017-10-06,1.1732
4636,2017-10-10,1.1804
4637,2017-10-11,1.1847
4638,2017-10-12,1.184
4639,2017-10-13,1.1837
4640,2017-10-16,1.181
4641,2017-10-17,1.1754
4642,2017-10-18,1.1775
4643,2017-10-19,1.1842
4644,2017-10-20,1.177
4645,2017-10-23,1.1762
4646,2017-10-24,1.1766
4647,2017-10-25,1.1802
4648,2017-10-26,1.17
4649,2017-10-27,1.158
4650,2017-10-30,1.1626
4651,2017-10-31,1.1648
4652,2017-11-01,1.1618
4653,2017-11-02,1.1672
4654,2017-11-03,1.1616
4655,2017-11-06,1.16
4656,2017-11-07,1.1577
4657,2017-11-08,1.1591
4658,2017-11-09,1.1648
4660,2017-11-13,1.1656
4661,2017-11-14,1.1764
4662,2017-11-15,1.1794
4663,2017-11-16,1.1772
4664,2017-11-17,1.1799
4665,2017-11-20,1.1741
4666,2017-11-21,1.1741
4667,2017-11-22,1.1789
4669,2017-11-24,1.1936
4670,2017-11-27,1.1911
4671,2017-11-28,1.1878
4672,2017-11-29,1.1858
4673,2017-11-30,1.1898
4674,2017-12-01,1.191
4675,2017-12-04,1.1848
4676,2017-12-05,1.182
4677,2017-12-06,1.1788
4678,2017-12-07,1.179
4679,2017-12-08,1.1761
4680,2017-12-11,1.1802
4681,2017-12-12,1.1725
4682,2017-12-13,1.1762
4683,2017-12-14,1.1778
4684,2017-12-15,1.1778
4685,2017-12-18,1.1804
4686,2017-12-19,1.1822
4687,2017-12-20,1.1881
4688,2017-12-21,1.1872
4689,2017-12-22,1.1839
4691,2017-12-26,1.1867
4692,2017-12-27,1.1902
4693,2017-12-28,1.1952
4694,2017-12-29,1.2022
4696,2018-01-02,1.205
4697,2018-01-03,1.203
4698,2018-01-04,1.2064
4699,2018-01-05,1.2039
4700,2018-01-08,1.1973
4701,2018-01-09,1.1922
4702,2018-01-10,1.1958
4703,2018-01-11,1.2035
4704,2018-01-12,1.213
4706,2018-01-16,1.2244
4707,2018-01-17,1.2229
4708,2018-01-18,1.2238
4709,2018-01-19,1.2238
4710,2018-01-22,1.223
4711,2018-01-23,1.2277
4712,2018-01-24,1.239
4713,2018-01-25,1.2488
4714,2018-01-26,1.2422
4715,2018-01-29,1.2352
4716,2018-01-30,1.239
4717,2018-01-31,1.2428
4718,2018-02-01,1.2482
4719,2018-02-02,1.2446
4720,2018-02-05,1.2418
4721,2018-02-06,1.2381
4722,2018-02-07,1.2281
4723,2018-02-08,1.2238
4724,2018-02-09,1.2226
4725,2018-02-12,1.2267
4726,2018-02-13,1.2363
4727,2018-02-14,1.2396
4728,2018-02-15,1.2482
4729,2018-02-16,1.2442
4731,2018-02-20,1.2348
4732,2018-02-21,1.2314
4733,2018-02-22,1.2326
4734,2018-02-23,1.2298
4735,2018-02-26,1.2296
4736,2018-02-27,1.2239
4737,2018-02-28,1.2211
4738,2018-03-01,1.2216
4739,2018-03-02,1.2314
4740,2018-03-05,1.233
4741,2018-03-06,1.2415
4742,2018-03-07,1.2397
4743,2018-03-08,1.2314
4744,2018-03-09,1.2326
4745,2018-03-12,1.2318
4746,2018-03-13,1.2398
4747,2018-03-14,1.2362
4748,2018-03-15,1.2321
4749,2018-03-16,1.228
4750,2018-03-19,1.2329
4751,2018-03-20,1.2271
4752,2018-03-21,1.2268
4753,2018-03-22,1.231
4754,2018-03-23,1.236
4755,2018-03-26,1.244
4756,2018-03-27,1.241
4757,2018-03-28,1.2351
4758,2018-03-29,1.2297
4759,2018-03-30,1.232
4760,2018-04-02,1.2288
4761,2018-04-03,1.2261
4762,2018-04-04,1.2292
4763,2018-04-05,1.223
4764,2018-04-06,1.2274
4765,2018-04-09,1.232
4766,2018-04-10,1.2338
4767,2018-04-11,1.2384
4768,2018-04-12,1.232
4769,2018-04-13,1.2322
4770,2018-04-16,1.2373
4771,2018-04-17,1.2345
4772,2018-04-18,1.238
4773,2018-04-19,1.2336
4774,2018-04-20,1.2282
4775,2018-04-23,1.2216
4776,2018-04-24,1.2226
4777,2018-04-25,1.2178
4778,2018-04-26,1.2113
4779,2018-04-27,1.2108
4780,2018-04-30,1.2074
4781,2018-05-01,1.2
4782,2018-05-02,1.1968
4783,2018-05-03,1.197
4784,2018-05-04,1.1946
4785,2018-05-07,1.1927
4786,2018-05-08,1.1863
4787,2018-05-09,1.1852
4788,2018-05-10,1.1896
4789,2018-05-11,1.1951
4790,2018-05-14,1.1976
4791,2018-05-15,1.1864
4792,2018-05-16,1.1788
4793,2018-05-17,1.1798
4794,2018-05-18,1.1775
4795,2018-05-21,1.1768
4796,2018-05-22,1.1783
4797,2018-05-23,1.1693
4798,2018-05-24,1.1729
4799,2018-05-25,1.1666
4801,2018-05-29,1.1551
4802,2018-05-30,1.1664
4803,2018-05-31,1.167
4804,2018-06-01,1.1679
4805,2018-06-04,1.1696
4806,2018-06-05,1.1672
4807,2018-06-06,1.1778
4808,2018-06-07,1.1815
4809,2018-06-08,1.1773
4810,2018-06-11,1.1802
4811,2018-06-12,1.1792
4812,2018-06-13,1.1784
4813,2018-06-14,1.1634
4814,2018-06-15,1.1616
4815,2018-06-18,1.1606
4816,2018-06-19,1.1577
4817,2018-06-20,1.1592
4818,2018-06-21,1.16
4819,2018-06-22,1.163
4820,2018-06-25,1.1694
4821,2018-06-26,1.1675
4822,2018-06-27,1.1588
4823,2018-06-28,1.1582
4824,2018-06-29,1.1677
4825,2018-07-02,1.1604
4826,2018-07-03,1.1653
4828,2018-07-05,1.1697
4829,2018-07-06,1.1738
4830,2018-07-09,1.1744
4831,2018-07-10,1.1728
4832,2018-07-11,1.1722
4833,2018-07-12,1.1692
4834,2018-07-13,1.1667
4835,2018-07-16,1.171
4836,2018-07-17,1.1664
4837,2018-07-18,1.1645
4838,2018-07-19,1.1604
4839,2018-07-20,1.1708
4840,2018-07-23,1.1702
4841,2018-07-24,1.1684
4842,2018-07-25,1.1677
4843,2018-07-26,1.1654
4844,2018-07-27,1.166
4845,2018-07-30,1.1718
4846,2018-07-31,1.1706
4847,2018-08-01,1.1666
4848,2018-08-02,1.1612
4849,2018-08-03,1.1597
4850,2018-08-06,1.1564
4851,2018-08-07,1.1597
4852,2018-08-08,1.1598
4853,2018-08-09,1.1566
4854,2018-08-10,1.1399
4855,2018-08-13,1.1396
4856,2018-08-14,1.1351
4857,2018-08-15,1.1332
4858,2018-08-16,1.1388
4859,2018-08-17,1.141
4860,2018-08-20,1.1438
4861,2018-08-21,1.1534
4862,2018-08-22,1.1595
4863,2018-08-23,1.1567
4864,2018-08-24,1.1625
4865,2018-08-27,1.1676
4866,2018-08-28,1.172
4867,2018-08-29,1.1699
4868,2018-08-30,1.1646
4869,2018-08-31,1.1596
4871,2018-09-04,1.1566
4872,2018-09-05,1.162
4873,2018-09-06,1.1624
4874,2018-09-07,1.1572
4875,2018-09-10,1.1604
4876,2018-09-11,1.1591
4877,2018-09-12,1.1626
4878,2018-09-13,1.1672
4879,2018-09-14,1.1656
4880,2018-09-17,1.1687
4881,2018-09-18,1.1693
4882,2018-09-19,1.1685
4883,2018-09-20,1.1744
4884,2018-09-21,1.1739
4885,2018-09-24,1.1773
